timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1711329812101,161,GET Reservas,200,,jp@gc - Stepping Thread Group 1-3,text,true,,1064,227,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/1/reservas,161,0,0
1711329812150,158,GET Reserva no Restaurante,404,,jp@gc - Stepping Thread Group 1-7,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",804,245,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/reserva/3853?nome=Coco+bambu,158,0,0
1711329812149,159,DELETE Reserva no Restaurante,200,,jp@gc - Stepping Thread Group 1-1,text,true,,692,250,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/reserva/114,159,0,0
1711329812168,160,POST Avaliação do Restaurante,404,,jp@gc - Stepping Thread Group 1-8,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",811,442,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/9327/avaliar,160,0,0
1711329812168,162,POST Avaliação do Restaurante,404,,jp@gc - Stepping Thread Group 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",811,442,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/9327/avaliar,162,0,0
1711329812194,170,POST Avaliação do Restaurante,404,,jp@gc - Stepping Thread Group 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",811,442,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/9327/avaliar,159,0,0
1711329812205,159,GET Reserva no Restaurante,404,,jp@gc - Stepping Thread Group 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",804,245,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/reserva/3853?nome=Coco+bambu,159,0,0
1711329812231,160,GET Reserva no Restaurante,404,,jp@gc - Stepping Thread Group 1-9,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",804,245,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/reserva/3853?nome=Coco+bambu,157,0,0
1711329812251,159,DELETE Reserva no Restaurante,200,,jp@gc - Stepping Thread Group 1-5,text,true,,692,250,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/reserva/114,159,0,0
1711329812263,178,GET Reserva no Restaurante,404,,jp@gc - Stepping Thread Group 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",804,245,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/reserva/3853?nome=Coco+bambu,160,0,0
1711329812308,158,DELETE Reserva no Restaurante,200,,jp@gc - Stepping Thread Group 1-7,text,true,,692,250,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/reserva/114,158,0,0
1711329812308,161,POST Avaliação do Restaurante,404,,jp@gc - Stepping Thread Group 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",811,442,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/9327/avaliar,161,0,0
1711329812328,164,GET Avaliações,200,,jp@gc - Stepping Thread Group 1-8,text,true,,977,229,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/1/avaliacoes,164,0,0
1711329812331,163,GET Avaliações,200,,jp@gc - Stepping Thread Group 1-4,text,true,,977,229,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/1/avaliacoes,162,0,0
1711329812365,156,DELETE Reserva no Restaurante,200,,jp@gc - Stepping Thread Group 1-2,text,true,,692,250,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/reserva/114,155,0,0
1711329812364,159,GET Avaliações,200,,jp@gc - Stepping Thread Group 1-6,text,true,,977,229,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/1/avaliacoes,159,0,0
1711329811906,637,DELETE Restaurantes,404,,jp@gc - Stepping Thread Group 1-10,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]04

****** comparison: [[[2]]]04

/",880,242,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/122,637,0,475
1711329812391,157,DELETE Reserva no Restaurante,200,,jp@gc - Stepping Thread Group 1-9,text,true,,692,250,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/reserva/114,157,0,0
1711329812411,159,POST Avaliação do Restaurante,404,,jp@gc - Stepping Thread Group 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",811,442,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/9327/avaliar,159,0,0
1711329812441,158,DELETE Reserva no Restaurante,200,,jp@gc - Stepping Thread Group 1-3,text,true,,692,250,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/reserva/114,158,0,0
1711329812467,162,POST Avaliação do Restaurante,404,,jp@gc - Stepping Thread Group 1-7,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",811,442,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/9327/avaliar,158,0,0
1711329812469,160,GET Avaliações,200,,jp@gc - Stepping Thread Group 1-1,text,true,,977,229,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/1/avaliacoes,160,0,0
1711329812521,170,POST Avaliação do Restaurante,404,,jp@gc - Stepping Thread Group 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",811,442,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/9327/avaliar,157,0,0
1711329812544,156,GET Restaurantes,404,,jp@gc - Stepping Thread Group 1-10,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",876,216,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,156,0,0
1711329812548,157,POST Avaliação do Restaurante,404,,jp@gc - Stepping Thread Group 1-9,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",811,442,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/9327/avaliar,157,0,0
1711329812570,187,GET Avaliações,200,,jp@gc - Stepping Thread Group 1-5,text,true,,977,229,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/1/avaliacoes,178,0,0
1711329812599,162,POST Avaliação do Restaurante,404,,jp@gc - Stepping Thread Group 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",811,442,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/9327/avaliar,158,0,0
1711329812629,160,GET Avaliações,200,,jp@gc - Stepping Thread Group 1-7,text,true,,977,229,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/1/avaliacoes,160,0,0
1711329812691,163,GET Avaliações,200,,jp@gc - Stepping Thread Group 1-2,text,true,,977,229,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/1/avaliacoes,163,0,0
1711329812701,155,POST Restaurantes,404,,jp@gc - Stepping Thread Group 1-10,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",876,400,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,155,0,0
1711329812706,175,GET Avaliações,200,,jp@gc - Stepping Thread Group 1-9,text,true,,977,229,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/1/avaliacoes,158,0,0
1711329812761,160,GET Avaliações,200,,jp@gc - Stepping Thread Group 1-3,text,true,,977,229,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/1/avaliacoes,159,0,0
1711329812856,175,GET Nome Restaurantes,404,,jp@gc - Stepping Thread Group 1-10,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",830,241,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?nome=Coco+bambu,156,0,0
1711329812493,667,DELETE Restaurantes,404,,jp@gc - Stepping Thread Group 1-8,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]04

****** comparison: [[[2]]]04

/",884,242,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/122,663,0,506
1711329812494,667,DELETE Restaurantes,404,,jp@gc - Stepping Thread Group 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]04

****** comparison: [[[2]]]04

/",884,242,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/122,667,0,511
1711329812524,641,DELETE Restaurantes,404,,jp@gc - Stepping Thread Group 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]04

****** comparison: [[[2]]]04

/",884,242,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/122,641,0,485
1711329813031,170,GET Localizacao Restaurantes,200,,jp@gc - Stepping Thread Group 1-10,text,true,,1017,252,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?localizacao=S%C3%A3o+Paulo,158,0,0
1711329812630,661,DELETE Restaurantes,404,,jp@gc - Stepping Thread Group 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]04

****** comparison: [[[2]]]04

/",884,242,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/122,661,0,499
1711329813161,158,GET Restaurantes,404,,jp@gc - Stepping Thread Group 1-8,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",880,216,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,158,0,0
1711329813161,165,GET Restaurantes,404,,jp@gc - Stepping Thread Group 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",880,216,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,158,0,0
1711329813165,165,GET Restaurantes,404,,jp@gc - Stepping Thread Group 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",880,216,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,165,0,0
1711329813201,156,GET Tipo de Cozinha Restaurantes,200,,jp@gc - Stepping Thread Group 1-10,text,true,,855,244,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?tipoCozinha=Carnes,156,0,0
1711329812758,653,DELETE Restaurantes,404,,jp@gc - Stepping Thread Group 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]04

****** comparison: [[[2]]]04

/",884,242,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/122,641,0,487
1711329812790,642,DELETE Restaurantes,404,,jp@gc - Stepping Thread Group 1-7,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]04

****** comparison: [[[2]]]04

/",884,242,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/122,642,0,487
1711329813291,158,GET Restaurantes,404,,jp@gc - Stepping Thread Group 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",880,216,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,158,0,0
1711329813319,155,POST Restaurantes,404,,jp@gc - Stepping Thread Group 1-8,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",880,400,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,155,0,0
1711329813326,156,POST Restaurantes,404,,jp@gc - Stepping Thread Group 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",880,400,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,156,0,0
1711329812855,628,DELETE Restaurantes,404,,jp@gc - Stepping Thread Group 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]04

****** comparison: [[[2]]]04

/",884,242,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/122,628,0,472
1711329813330,171,POST Restaurantes,404,,jp@gc - Stepping Thread Group 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",880,400,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,159,0,0
1711329813358,162,POST Reserva no Restaurante,404,,jp@gc - Stepping Thread Group 1-10,text,false,"Test failed: text expected to contain /""Não há lugares disponíveis nesse horário para o Restaurante: Coco Bambu""/",812,477,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/9327/reservarMesa,162,0,0
1711329812882,669,DELETE Restaurantes,404,,jp@gc - Stepping Thread Group 1-9,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]04

****** comparison: [[[2]]]04

/",884,242,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/122,652,0,495
1711329812922,642,DELETE Restaurantes,404,,jp@gc - Stepping Thread Group 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[4]]]04

****** comparison: [[[2]]]04

/",884,242,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/122,633,0,477
1711329813411,154,GET Restaurantes,404,,jp@gc - Stepping Thread Group 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",880,216,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,154,0,0
1711329813433,160,GET Restaurantes,404,,jp@gc - Stepping Thread Group 1-7,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",880,216,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,160,0,0
1711329813449,172,POST Restaurantes,404,,jp@gc - Stepping Thread Group 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",880,400,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,155,0,0
1711329813474,165,GET Nome Restaurantes,404,,jp@gc - Stepping Thread Group 1-8,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",834,241,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?nome=Coco+bambu,158,0,0
1711329813483,158,GET Restaurantes,404,,jp@gc - Stepping Thread Group 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",880,216,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,158,0,0
1711329813482,160,GET Nome Restaurantes,404,,jp@gc - Stepping Thread Group 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",834,241,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?nome=Coco+bambu,160,0,0
1711329813501,158,GET Nome Restaurantes,404,,jp@gc - Stepping Thread Group 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",834,241,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?nome=Coco+bambu,158,0,0
1711329813521,170,GET Reservas,200,,jp@gc - Stepping Thread Group 1-10,text,true,,1068,227,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/1/reservas,158,0,0
1711329813551,157,GET Restaurantes,404,,jp@gc - Stepping Thread Group 1-9,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",880,216,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,157,0,0
1711329813566,159,POST Restaurantes,404,,jp@gc - Stepping Thread Group 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",880,400,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,158,0,0
1711329813565,176,GET Restaurantes,404,,jp@gc - Stepping Thread Group 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",880,216,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,163,0,0
1711329813594,161,POST Restaurantes,404,,jp@gc - Stepping Thread Group 1-7,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",880,400,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,161,0,0
1711329813621,178,GET Nome Restaurantes,404,,jp@gc - Stepping Thread Group 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",834,241,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?nome=Coco+bambu,159,0,0
1711329813640,165,GET Localizacao Restaurantes,200,,jp@gc - Stepping Thread Group 1-8,text,true,,1017,252,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?localizacao=S%C3%A3o+Paulo,165,0,0
1711329813641,164,POST Restaurantes,404,,jp@gc - Stepping Thread Group 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",880,400,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,164,0,0
1711329813642,169,GET Localizacao Restaurantes,200,,jp@gc - Stepping Thread Group 1-4,text,true,,1017,252,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?localizacao=S%C3%A3o+Paulo,163,0,0
1711329813659,172,GET Localizacao Restaurantes,200,,jp@gc - Stepping Thread Group 1-6,text,true,,1017,252,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?localizacao=S%C3%A3o+Paulo,156,0,0
1711329813691,160,GET Reserva no Restaurante,404,,jp@gc - Stepping Thread Group 1-10,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",808,245,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/reserva/3853?nome=Coco+bambu,160,0,0
1711329813709,159,POST Restaurantes,404,,jp@gc - Stepping Thread Group 1-9,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",880,400,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,159,0,0
1711329813726,158,GET Nome Restaurantes,404,,jp@gc - Stepping Thread Group 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",834,241,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?nome=Coco+bambu,158,0,0
1711329813742,157,POST Restaurantes,404,,jp@gc - Stepping Thread Group 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",880,400,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes,157,0,0
1711329813756,160,GET Nome Restaurantes,404,,jp@gc - Stepping Thread Group 1-7,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",834,241,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?nome=Coco+bambu,160,0,0
1711329813800,162,GET Localizacao Restaurantes,200,,jp@gc - Stepping Thread Group 1-1,text,true,,1017,252,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?localizacao=S%C3%A3o+Paulo,162,0,0
1711329813806,158,GET Tipo de Cozinha Restaurantes,200,,jp@gc - Stepping Thread Group 1-8,text,true,,855,244,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?tipoCozinha=Carnes,156,0,0
1711329813806,159,GET Nome Restaurantes,404,,jp@gc - Stepping Thread Group 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",834,241,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?nome=Coco+bambu,159,0,0
1711329813811,165,GET Tipo de Cozinha Restaurantes,200,,jp@gc - Stepping Thread Group 1-4,text,true,,855,244,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?tipoCozinha=Carnes,158,0,0
1711329813831,162,GET Tipo de Cozinha Restaurantes,200,,jp@gc - Stepping Thread Group 1-6,text,true,,855,244,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?tipoCozinha=Carnes,162,0,0
1711329813852,157,DELETE Reserva no Restaurante,200,,jp@gc - Stepping Thread Group 1-10,text,true,,696,250,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/reserva/114,157,0,0
1711329813868,171,GET Nome Restaurantes,404,,jp@gc - Stepping Thread Group 1-9,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",834,241,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?nome=Coco+bambu,156,0,0
1711329813884,158,GET Localizacao Restaurantes,200,,jp@gc - Stepping Thread Group 1-5,text,true,,1017,252,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?localizacao=S%C3%A3o+Paulo,158,0,0
1711329813899,159,GET Nome Restaurantes,404,,jp@gc - Stepping Thread Group 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",834,241,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?nome=Coco+bambu,159,0,0
1711329813916,156,GET Localizacao Restaurantes,200,,jp@gc - Stepping Thread Group 1-7,text,true,,1017,252,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?localizacao=S%C3%A3o+Paulo,156,0,0
1711329813964,177,POST Reserva no Restaurante,404,,jp@gc - Stepping Thread Group 1-8,text,false,"Test failed: text expected to contain /""Não há lugares disponíveis nesse horário para o Restaurante: Coco Bambu""/",808,477,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/9327/reservarMesa,177,0,0
1711329813977,164,POST Reserva no Restaurante,404,,jp@gc - Stepping Thread Group 1-4,text,false,"Test failed: text expected to contain /""Não há lugares disponíveis nesse horário para o Restaurante: Coco Bambu""/",808,477,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/9327/reservarMesa,164,0,0
1711329813965,177,GET Localizacao Restaurantes,200,,jp@gc - Stepping Thread Group 1-2,text,true,,1013,252,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?localizacao=S%C3%A3o+Paulo,176,0,0
1711329813962,184,GET Tipo de Cozinha Restaurantes,200,,jp@gc - Stepping Thread Group 1-1,text,true,,851,244,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?tipoCozinha=Carnes,184,0,0
1711329813994,157,POST Reserva no Restaurante,404,,jp@gc - Stepping Thread Group 1-6,text,false,"Test failed: text expected to contain /""Não há lugares disponíveis nesse horário para o Restaurante: Coco Bambu""/",808,477,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/9327/reservarMesa,157,0,0
1711329814009,172,POST Avaliação do Restaurante,404,,jp@gc - Stepping Thread Group 1-10,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[201]]]

/",811,442,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/9327/avaliar,158,0,0
1711329814040,159,GET Localizacao Restaurantes,200,,jp@gc - Stepping Thread Group 1-9,text,true,,1013,252,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?localizacao=S%C3%A3o+Paulo,159,0,0
1711329814043,159,GET Tipo de Cozinha Restaurantes,200,,jp@gc - Stepping Thread Group 1-5,text,true,,851,244,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?tipoCozinha=Carnes,159,0,0
1711329814058,160,GET Localizacao Restaurantes,200,,jp@gc - Stepping Thread Group 1-3,text,true,,1013,252,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?localizacao=S%C3%A3o+Paulo,160,0,0
1711329814072,157,GET Tipo de Cozinha Restaurantes,200,,jp@gc - Stepping Thread Group 1-7,text,true,,851,244,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?tipoCozinha=Carnes,157,0,0
1711329814142,161,GET Tipo de Cozinha Restaurantes,200,,jp@gc - Stepping Thread Group 1-2,text,true,,851,244,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?tipoCozinha=Carnes,161,0,0
1711329814142,163,GET Reservas,200,,jp@gc - Stepping Thread Group 1-8,text,true,,1064,227,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/1/reservas,162,0,0
1711329814142,164,GET Reservas,200,,jp@gc - Stepping Thread Group 1-4,text,true,,1064,227,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/1/reservas,164,0,0
1711329814146,162,POST Reserva no Restaurante,404,,jp@gc - Stepping Thread Group 1-1,text,false,"Test failed: text expected to contain /""Não há lugares disponíveis nesse horário para o Restaurante: Coco Bambu""/",808,477,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/9327/reservarMesa,160,0,0
1711329814151,165,GET Reservas,200,,jp@gc - Stepping Thread Group 1-6,text,true,,1064,227,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/1/reservas,165,0,0
1711329814182,157,GET Avaliações,200,,jp@gc - Stepping Thread Group 1-10,text,true,,977,229,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/1/avaliacoes,157,0,0
1711329814199,155,GET Tipo de Cozinha Restaurantes,200,,jp@gc - Stepping Thread Group 1-9,text,true,,851,244,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?tipoCozinha=Carnes,155,0,0
1711329814202,170,POST Reserva no Restaurante,404,,jp@gc - Stepping Thread Group 1-5,text,false,"Test failed: text expected to contain /""Não há lugares disponíveis nesse horário para o Restaurante: Coco Bambu""/",808,477,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/9327/reservarMesa,160,0,0
1711329814218,156,GET Tipo de Cozinha Restaurantes,200,,jp@gc - Stepping Thread Group 1-3,text,true,,851,244,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/pesquisa?tipoCozinha=Carnes,156,0,0
1711329814229,155,POST Reserva no Restaurante,404,,jp@gc - Stepping Thread Group 1-7,text,false,"Test failed: text expected to contain /""Não há lugares disponíveis nesse horário para o Restaurante: Coco Bambu""/",808,477,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/9327/reservarMesa,155,0,0
1711329814306,169,GET Reserva no Restaurante,404,,jp@gc - Stepping Thread Group 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",804,245,10,10,https://findfoodback-27ce6eea96b1.herokuapp.com/api/restaurantes/reserva/3853?nome=Coco+bambu,169,0,0
